record_id,student_id,department,subject_scores,attendance_rate
79,79,Science,"{""Term_1"": {""Mathematics"": 52, ""English"": 35, ""Physics"": 58, ""Chemistry"": 57, ""Visual Art"": 51, ""Civic Education"": 31, ""Biology"": 54, ""Computer Science"": 40, ""Economics"": 44, ""Data Processing"": 69}, ""Term_2"": {""Mathematics"": 30, ""English"": 55, ""Physics"": 52, ""Chemistry"": 45, ""Visual Art"": 32, ""Civic Education"": 36, ""Biology"": 49, ""Computer Science"": 40, ""Economics"": 32, ""Data Processing"": 52}, ""Term_3"": {""Mathematics"": 46, ""English"": 47, ""Physics"": 69, ""Chemistry"": 38, ""Visual Art"": 50, ""Civic Education"": 59, ""Biology"": 53, ""Computer Science"": 56, ""Economics"": 35, ""Data Processing"": 61}, ""Term_4"": {""Mathematics"": 47, ""English"": 51, ""Physics"": 66, ""Chemistry"": 40, ""Visual Art"": 42, ""Civic Education"": 40, ""Biology"": 40, ""Computer Science"": 43, ""Economics"": 37, ""Data Processing"": 58}, ""Term_5"": {""Mathematics"": 31, ""English"": 47, ""Physics"": 50, ""Chemistry"": 46, ""Visual Art"": 47, ""Civic Education"": 46, ""Biology"": 39, ""Computer Science"": 50, ""Economics"": 51, ""Data Processing"": 63}, ""Term_6"": {""Mathematics"": 48, ""English"": 46, ""Physics"": 50, ""Chemistry"": 52, ""Visual Art"": 61, ""Civic Education"": 56, ""Biology"": 45, ""Computer Science"": 33, ""Economics"": 57, ""Data Processing"": 62}, ""Term_7"": {""Mathematics"": 40, ""English"": 50, ""Physics"": 41, ""Chemistry"": 42, ""Visual Art"": 47, ""Civic Education"": 47, ""Biology"": 53, ""Computer Science"": 43, ""Economics"": 32, ""Data Processing"": 56}, ""Term_8"": {""Mathematics"": 40, ""English"": 49, ""Physics"": 38, ""Chemistry"": 57, ""Visual Art"": 43, ""Civic Education"": 43, ""Biology"": 34, ""Computer Science"": 52, ""Economics"": 58, ""Data Processing"": 66}}",75.68
80,80,Science,"{""Term_1"": {""Mathematics"": 51, ""English"": 80, ""Physics"": 90, ""Chemistry"": 55, ""Civic Education"": 63, ""Computer Science"": 61, ""Further Mathematics"": 64, ""Visual Art"": 69, ""Data Processing"": 53}, ""Term_2"": {""Mathematics"": 95, ""English"": 70, ""Physics"": 58, ""Chemistry"": 66, ""Civic Education"": 55, ""Computer Science"": 91, ""Further Mathematics"": 53, ""Visual Art"": 42, ""Data Processing"": 62}, ""Term_3"": {""Mathematics"": 57, ""English"": 83, ""Physics"": 61, ""Chemistry"": 61, ""Civic Education"": 52, ""Computer Science"": 83, ""Further Mathematics"": 49, ""Visual Art"": 53, ""Data Processing"": 60}, ""Term_4"": {""Mathematics"": 50, ""English"": 51, ""Physics"": 64, ""Chemistry"": 50, ""Civic Education"": 62, ""Computer Science"": 60, ""Further Mathematics"": 61, ""Visual Art"": 61, ""Data Processing"": 54}, ""Term_5"": {""Mathematics"": 61, ""English"": 88, ""Physics"": 70, ""Chemistry"": 61, ""Civic Education"": 67, ""Computer Science"": 60, ""Further Mathematics"": 55, ""Visual Art"": 68, ""Data Processing"": 57}, ""Term_6"": {""Mathematics"": 46, ""English"": 67, ""Physics"": 64, ""Chemistry"": 69, ""Civic Education"": 84, ""Computer Science"": 84, ""Further Mathematics"": 61, ""Visual Art"": 58, ""Data Processing"": 66}, ""Term_7"": {""Mathematics"": 64, ""English"": 63, ""Physics"": 84, ""Chemistry"": 97, ""Civic Education"": 59, ""Computer Science"": 63, ""Further Mathematics"": 59, ""Visual Art"": 87, ""Data Processing"": 59}, ""Term_8"": {""Mathematics"": 56, ""English"": 67, ""Physics"": 64, ""Chemistry"": 62, ""Civic Education"": 66, ""Computer Science"": 92, ""Further Mathematics"": 86, ""Visual Art"": 81, ""Data Processing"": 51}}",60.83
81,81,Science,"{""Term_1"": {""Mathematics"": 65, ""English"": 80, ""Physics"": 92, ""Chemistry"": 81, ""Yoruba"": 64, ""Agricultural Science"": 56, ""Data Processing"": 56, ""Civic Education"": 59, ""Computer Science"": 93}, ""Term_2"": {""Mathematics"": 85, ""English"": 100, ""Physics"": 89, ""Chemistry"": 68, ""Yoruba"": 67, ""Agricultural Science"": 64, ""Data Processing"": 67, ""Civic Education"": 58, ""Computer Science"": 59}, ""Term_3"": {""Mathematics"": 57, ""English"": 86, ""Physics"": 58, ""Chemistry"": 94, ""Yoruba"": 58, ""Agricultural Science"": 56, ""Data Processing"": 53, ""Civic Education"": 55, ""Computer Science"": 65}, ""Term_4"": {""Mathematics"": 65, ""English"": 66, ""Physics"": 59, ""Chemistry"": 59, ""Yoruba"": 69, ""Agricultural Science"": 63, ""Data Processing"": 57, ""Civic Education"": 58, ""Computer Science"": 66}, ""Term_5"": {""Mathematics"": 89, ""English"": 54, ""Physics"": 69, ""Chemistry"": 53, ""Yoruba"": 92, ""Agricultural Science"": 93, ""Data Processing"": 55, ""Civic Education"": 68, ""Computer Science"": 68}, ""Term_6"": {""Mathematics"": 57, ""English"": 63, ""Physics"": 67, ""Chemistry"": 64, ""Yoruba"": 60, ""Agricultural Science"": 56, ""Data Processing"": 68, ""Civic Education"": 93, ""Computer Science"": 56}, ""Term_7"": {""Mathematics"": 62, ""English"": 53, ""Physics"": 89, ""Chemistry"": 70, ""Yoruba"": 66, ""Agricultural Science"": 63, ""Data Processing"": 60, ""Civic Education"": 51, ""Computer Science"": 55}, ""Term_8"": {""Mathematics"": 66, ""English"": 62, ""Physics"": 57, ""Chemistry"": 65, ""Yoruba"": 62, ""Agricultural Science"": 58, ""Data Processing"": 65, ""Civic Education"": 99, ""Computer Science"": 92}}",94.68
82,82,Science,"{""Term_1"": {""Mathematics"": 31, ""English"": 48, ""Physics"": 35, ""Chemistry"": 43, ""Biology"": 59, ""Economics"": 57, ""Agricultural Science"": 48, ""Data Processing"": 65}, ""Term_2"": {""Mathematics"": 52, ""English"": 39, ""Physics"": 30, ""Chemistry"": 50, ""Biology"": 33, ""Economics"": 37, ""Agricultural Science"": 59, ""Data Processing"": 65}, ""Term_3"": {""Mathematics"": 49, ""English"": 32, ""Physics"": 34, ""Chemistry"": 53, ""Biology"": 48, ""Economics"": 66, ""Agricultural Science"": 43, ""Data Processing"": 52}, ""Term_4"": {""Mathematics"": 30, ""English"": 67, ""Physics"": 50, ""Chemistry"": 50, ""Biology"": 59, ""Economics"": 44, ""Agricultural Science"": 49, ""Data Processing"": 56}, ""Term_5"": {""Mathematics"": 57, ""English"": 30, ""Physics"": 37, ""Chemistry"": 39, ""Biology"": 63, ""Economics"": 53, ""Agricultural Science"": 52, ""Data Processing"": 70}, ""Term_6"": {""Mathematics"": 34, ""English"": 52, ""Physics"": 47, ""Chemistry"": 37, ""Biology"": 37, ""Economics"": 55, ""Agricultural Science"": 33, ""Data Processing"": 60}, ""Term_7"": {""Mathematics"": 44, ""English"": 64, ""Physics"": 37, ""Chemistry"": 40, ""Biology"": 38, ""Economics"": 49, ""Agricultural Science"": 43, ""Data Processing"": 63}, ""Term_8"": {""Mathematics"": 42, ""English"": 46, ""Physics"": 44, ""Chemistry"": 30, ""Biology"": 40, ""Economics"": 40, ""Agricultural Science"": 31, ""Data Processing"": 68}}",76.07
83,83,Science,"{""Term_1"": {""Mathematics"": 67, ""English"": 63, ""Physics"": 67, ""Chemistry"": 84, ""Economics"": 81, ""Data Processing"": 54, ""Computer Science"": 51}, ""Term_2"": {""Mathematics"": 97, ""English"": 52, ""Physics"": 94, ""Chemistry"": 52, ""Economics"": 65, ""Data Processing"": 64, ""Computer Science"": 69}, ""Term_3"": {""Mathematics"": 61, ""English"": 58, ""Physics"": 62, ""Chemistry"": 85, ""Economics"": 66, ""Data Processing"": 54, ""Computer Science"": 70}, ""Term_4"": {""Mathematics"": 65, ""English"": 70, ""Physics"": 84, ""Chemistry"": 84, ""Economics"": 62, ""Data Processing"": 61, ""Computer Science"": 54}, ""Term_5"": {""Mathematics"": 59, ""English"": 100, ""Physics"": 68, ""Chemistry"": 62, ""Economics"": 51, ""Data Processing"": 70, ""Computer Science"": 52}, ""Term_6"": {""Mathematics"": 67, ""English"": 60, ""Physics"": 52, ""Chemistry"": 93, ""Economics"": 81, ""Data Processing"": 56, ""Computer Science"": 76}, ""Term_7"": {""Mathematics"": 58, ""English"": 97, ""Physics"": 88, ""Chemistry"": 94, ""Economics"": 81, ""Data Processing"": 54, ""Computer Science"": 70}, ""Term_8"": {""Mathematics"": 67, ""English"": 70, ""Physics"": 58, ""Chemistry"": 71, ""Economics"": 80, ""Data Processing"": 58, ""Computer Science"": 99}}",70.13
84,84,Arts,"{""Term_1"": {""English"": 45, ""Literature in English"": 33, ""History"": 31, ""Government"": 49, ""Fine Arts"": 35, ""Agricultural Science"": 46, ""Economics"": 40, ""Mathematics"": 50, ""Marketing"": 51, ""Religion Studies"": 56, ""Data Processing"": 53}, ""Term_2"": {""English"": 46, ""Literature in English"": 32, ""History"": 36, ""Government"": 31, ""Fine Arts"": 45, ""Agricultural Science"": 57, ""Economics"": 47, ""Mathematics"": 57, ""Marketing"": 45, ""Religion Studies"": 62, ""Data Processing"": 63}, ""Term_3"": {""English"": 43, ""Literature in English"": 30, ""History"": 41, ""Government"": 60, ""Fine Arts"": 41, ""Agricultural Science"": 53, ""Economics"": 50, ""Mathematics"": 54, ""Marketing"": 56, ""Religion Studies"": 63, ""Data Processing"": 54}, ""Term_4"": {""English"": 31, ""Literature in English"": 43, ""History"": 49, ""Government"": 33, ""Fine Arts"": 33, ""Agricultural Science"": 49, ""Economics"": 55, ""Mathematics"": 52, ""Marketing"": 59, ""Religion Studies"": 69, ""Data Processing"": 52}, ""Term_5"": {""English"": 40, ""Literature in English"": 58, ""History"": 33, ""Government"": 41, ""Fine Arts"": 34, ""Agricultural Science"": 52, ""Economics"": 56, ""Mathematics"": 51, ""Marketing"": 43, ""Religion Studies"": 68, ""Data Processing"": 68}, ""Term_6"": {""English"": 41, ""Literature in English"": 37, ""History"": 49, ""Government"": 38, ""Fine Arts"": 40, ""Agricultural Science"": 56, ""Economics"": 53, ""Mathematics"": 60, ""Marketing"": 46, ""Religion Studies"": 69, ""Data Processing"": 60}, ""Term_7"": {""English"": 43, ""Literature in English"": 51, ""History"": 35, ""Government"": 46, ""Fine Arts"": 37, ""Agricultural Science"": 51, ""Economics"": 40, ""Mathematics"": 60, ""Marketing"": 53, ""Religion Studies"": 58, ""Data Processing"": 59}, ""Term_8"": {""English"": 54, ""Literature in English"": 38, ""History"": 49, ""Government"": 49, ""Fine Arts"": 47, ""Agricultural Science"": 43, ""Economics"": 58, ""Mathematics"": 42, ""Marketing"": 51, ""Religion Studies"": 52, ""Data Processing"": 66}}",84.79
85,85,Arts,"{""Term_1"": {""English"": 78, ""Literature in English"": 72, ""History"": 65, ""Government"": 85, ""Fine Arts"": 66, ""Marketing"": 82, ""Economics"": 98, ""Biology"": 75, ""Mathematics"": 62, ""Religion Studies"": 59, ""Data Processing"": 60}, ""Term_2"": {""English"": 65, ""Literature in English"": 71, ""History"": 92, ""Government"": 72, ""Fine Arts"": 86, ""Marketing"": 68, ""Economics"": 99, ""Biology"": 100, ""Mathematics"": 82, ""Religion Studies"": 53, ""Data Processing"": 55}, ""Term_3"": {""English"": 91, ""Literature in English"": 74, ""History"": 87, ""Government"": 86, ""Fine Arts"": 66, ""Marketing"": 80, ""Economics"": 89, ""Biology"": 90, ""Mathematics"": 62, ""Religion Studies"": 57, ""Data Processing"": 51}, ""Term_4"": {""English"": 83, ""Literature in English"": 93, ""History"": 61, ""Government"": 92, ""Fine Arts"": 99, ""Marketing"": 85, ""Economics"": 99, ""Biology"": 91, ""Mathematics"": 93, ""Religion Studies"": 52, ""Data Processing"": 58}, ""Term_5"": {""English"": 69, ""Literature in English"": 93, ""History"": 88, ""Government"": 89, ""Fine Arts"": 87, ""Marketing"": 63, ""Economics"": 77, ""Biology"": 77, ""Mathematics"": 87, ""Religion Studies"": 66, ""Data Processing"": 62}, ""Term_6"": {""English"": 62, ""Literature in English"": 61, ""History"": 75, ""Government"": 87, ""Fine Arts"": 61, ""Marketing"": 72, ""Economics"": 100, ""Biology"": 88, ""Mathematics"": 68, ""Religion Studies"": 64, ""Data Processing"": 69}, ""Term_7"": {""English"": 94, ""Literature in English"": 87, ""History"": 97, ""Government"": 88, ""Fine Arts"": 83, ""Marketing"": 87, ""Economics"": 76, ""Biology"": 65, ""Mathematics"": 82, ""Religion Studies"": 67, ""Data Processing"": 58}, ""Term_8"": {""English"": 99, ""Literature in English"": 92, ""History"": 86, ""Government"": 78, ""Fine Arts"": 99, ""Marketing"": 99, ""Economics"": 70, ""Biology"": 79, ""Mathematics"": 74, ""Religion Studies"": 65, ""Data Processing"": 60}}",85.06
86,86,Arts,"{""Term_1"": {""English"": 92, ""Literature in English"": 98, ""History"": 87, ""Government"": 64, ""Fine Arts"": 88, ""Economics"": 61, ""Agricultural Science"": 74, ""Religion Studies"": 69, ""Data Processing"": 53}, ""Term_2"": {""English"": 83, ""Literature in English"": 90, ""History"": 67, ""Government"": 65, ""Fine Arts"": 73, ""Economics"": 72, ""Agricultural Science"": 91, ""Religion Studies"": 53, ""Data Processing"": 69}, ""Term_3"": {""English"": 84, ""Literature in English"": 72, ""History"": 96, ""Government"": 74, ""Fine Arts"": 69, ""Economics"": 70, ""Agricultural Science"": 77, ""Religion Studies"": 70, ""Data Processing"": 62}, ""Term_4"": {""English"": 76, ""Literature in English"": 81, ""History"": 98, ""Government"": 67, ""Fine Arts"": 67, ""Economics"": 88, ""Agricultural Science"": 71, ""Religion Studies"": 70, ""Data Processing"": 67}, ""Term_5"": {""English"": 100, ""Literature in English"": 87, ""History"": 98, ""Government"": 68, ""Fine Arts"": 73, ""Economics"": 81, ""Agricultural Science"": 81, ""Religion Studies"": 66, ""Data Processing"": 62}, ""Term_6"": {""English"": 88, ""Literature in English"": 68, ""History"": 80, ""Government"": 83, ""Fine Arts"": 77, ""Economics"": 65, ""Agricultural Science"": 98, ""Religion Studies"": 63, ""Data Processing"": 54}, ""Term_7"": {""English"": 85, ""Literature in English"": 69, ""History"": 91, ""Government"": 81, ""Fine Arts"": 74, ""Economics"": 100, ""Agricultural Science"": 67, ""Religion Studies"": 62, ""Data Processing"": 51}, ""Term_8"": {""English"": 92, ""Literature in English"": 64, ""History"": 76, ""Government"": 71, ""Fine Arts"": 95, ""Economics"": 90, ""Agricultural Science"": 91, ""Religion Studies"": 54, ""Data Processing"": 64}}",64.59
87,87,Arts,"{""Term_1"": {""English"": 98, ""Literature in English"": 73, ""History"": 65, ""Government"": 97, ""Fine Arts"": 71, ""Mathematics"": 74, ""Biology"": 99, ""Marketing"": 92, ""Religion Studies"": 52, ""Data Processing"": 65}, ""Term_2"": {""English"": 80, ""Literature in English"": 87, ""History"": 73, ""Government"": 90, ""Fine Arts"": 60, ""Mathematics"": 62, ""Biology"": 79, ""Marketing"": 62, ""Religion Studies"": 69, ""Data Processing"": 69}, ""Term_3"": {""English"": 99, ""Literature in English"": 67, ""History"": 92, ""Government"": 66, ""Fine Arts"": 63, ""Mathematics"": 100, ""Biology"": 71, ""Marketing"": 85, ""Religion Studies"": 65, ""Data Processing"": 67}, ""Term_4"": {""English"": 97, ""Literature in English"": 64, ""History"": 92, ""Government"": 92, ""Fine Arts"": 74, ""Mathematics"": 69, ""Biology"": 70, ""Marketing"": 89, ""Religion Studies"": 53, ""Data Processing"": 52}, ""Term_5"": {""English"": 85, ""Literature in English"": 82, ""History"": 76, ""Government"": 98, ""Fine Arts"": 61, ""Mathematics"": 60, ""Biology"": 75, ""Marketing"": 97, ""Religion Studies"": 60, ""Data Processing"": 63}, ""Term_6"": {""English"": 75, ""Literature in English"": 63, ""History"": 79, ""Government"": 98, ""Fine Arts"": 73, ""Mathematics"": 77, ""Biology"": 60, ""Marketing"": 69, ""Religion Studies"": 60, ""Data Processing"": 54}, ""Term_7"": {""English"": 85, ""Literature in English"": 72, ""History"": 89, ""Government"": 69, ""Fine Arts"": 86, ""Mathematics"": 73, ""Biology"": 80, ""Marketing"": 92, ""Religion Studies"": 67, ""Data Processing"": 58}, ""Term_8"": {""English"": 100, ""Literature in English"": 99, ""History"": 96, ""Government"": 67, ""Fine Arts"": 84, ""Mathematics"": 67, ""Biology"": 60, ""Marketing"": 88, ""Religion Studies"": 61, ""Data Processing"": 58}}",87.64
88,88,Arts,"{""Term_1"": {""English"": 40, ""Literature in English"": 40, ""History"": 48, ""Government"": 47, ""Fine Arts"": 42, ""Economics"": 45, ""Mathematics"": 48, ""Commerce"": 40, ""Marketing"": 51, ""Religion Studies"": 64, ""Data Processing"": 62}, ""Term_2"": {""English"": 39, ""Literature in English"": 59, ""History"": 30, ""Government"": 38, ""Fine Arts"": 31, ""Economics"": 54, ""Mathematics"": 49, ""Commerce"": 47, ""Marketing"": 53, ""Religion Studies"": 61, ""Data Processing"": 59}, ""Term_3"": {""English"": 40, ""Literature in English"": 44, ""History"": 45, ""Government"": 38, ""Fine Arts"": 49, ""Economics"": 56, ""Mathematics"": 41, ""Commerce"": 55, ""Marketing"": 50, ""Religion Studies"": 66, ""Data Processing"": 64}, ""Term_4"": {""English"": 41, ""Literature in English"": 60, ""History"": 44, ""Government"": 43, ""Fine Arts"": 35, ""Economics"": 50, ""Mathematics"": 55, ""Commerce"": 53, ""Marketing"": 57, ""Religion Studies"": 55, ""Data Processing"": 64}, ""Term_5"": {""English"": 34, ""Literature in English"": 42, ""History"": 43, ""Government"": 40, ""Fine Arts"": 30, ""Economics"": 57, ""Mathematics"": 49, ""Commerce"": 40, ""Marketing"": 56, ""Religion Studies"": 70, ""Data Processing"": 63}, ""Term_6"": {""English"": 41, ""Literature in English"": 41, ""History"": 43, ""Government"": 49, ""Fine Arts"": 42, ""Economics"": 45, ""Mathematics"": 40, ""Commerce"": 49, ""Marketing"": 54, ""Religion Studies"": 67, ""Data Processing"": 50}, ""Term_7"": {""English"": 56, ""Literature in English"": 43, ""History"": 34, ""Government"": 41, ""Fine Arts"": 33, ""Economics"": 48, ""Mathematics"": 48, ""Commerce"": 60, ""Marketing"": 60, ""Religion Studies"": 58, ""Data Processing"": 53}, ""Term_8"": {""English"": 48, ""Literature in English"": 40, ""History"": 37, ""Government"": 49, ""Fine Arts"": 35, ""Economics"": 43, ""Mathematics"": 53, ""Commerce"": 56, ""Marketing"": 56, ""Religion Studies"": 55, ""Data Processing"": 50}}",64.12
89,89,Arts,"{""Term_1"": {""English"": 44, ""Literature in English"": 34, ""History"": 42, ""Government"": 45, ""Fine Arts"": 40, ""Economics"": 56, ""Agricultural Science"": 41, ""Commerce"": 48, ""Religion Studies"": 66, ""Data Processing"": 51}, ""Term_2"": {""English"": 45, ""Literature in English"": 37, ""History"": 40, ""Government"": 33, ""Fine Arts"": 35, ""Economics"": 60, ""Agricultural Science"": 42, ""Commerce"": 41, ""Religion Studies"": 53, ""Data Processing"": 69}, ""Term_3"": {""English"": 38, ""Literature in English"": 33, ""History"": 60, ""Government"": 41, ""Fine Arts"": 42, ""Economics"": 59, ""Agricultural Science"": 47, ""Commerce"": 44, ""Religion Studies"": 57, ""Data Processing"": 63}, ""Term_4"": {""English"": 40, ""Literature in English"": 53, ""History"": 38, ""Government"": 45, ""Fine Arts"": 33, ""Economics"": 51, ""Agricultural Science"": 56, ""Commerce"": 52, ""Religion Studies"": 63, ""Data Processing"": 64}, ""Term_5"": {""English"": 48, ""Literature in English"": 55, ""History"": 45, ""Government"": 42, ""Fine Arts"": 50, ""Economics"": 59, ""Agricultural Science"": 56, ""Commerce"": 58, ""Religion Studies"": 50, ""Data Processing"": 61}, ""Term_6"": {""English"": 54, ""Literature in English"": 48, ""History"": 50, ""Government"": 59, ""Fine Arts"": 54, ""Economics"": 55, ""Agricultural Science"": 48, ""Commerce"": 53, ""Religion Studies"": 53, ""Data Processing"": 62}, ""Term_7"": {""English"": 47, ""Literature in English"": 45, ""History"": 50, ""Government"": 52, ""Fine Arts"": 58, ""Economics"": 49, ""Agricultural Science"": 57, ""Commerce"": 53, ""Religion Studies"": 53, ""Data Processing"": 64}, ""Term_8"": {""English"": 48, ""Literature in English"": 52, ""History"": 51, ""Government"": 43, ""Fine Arts"": 40, ""Economics"": 55, ""Agricultural Science"": 56, ""Commerce"": 40, ""Religion Studies"": 57, ""Data Processing"": 53}}",95.24
90,90,Arts,"{""Term_1"": {""English"": 36, ""Literature in English"": 56, ""History"": 39, ""Government"": 45, ""Fine Arts"": 36, ""Economics"": 54, ""Mathematics"": 56, ""Marketing"": 52, ""Religion Studies"": 51, ""Data Processing"": 50}, ""Term_2"": {""English"": 34, ""Literature in English"": 37, ""History"": 59, ""Government"": 42, ""Fine Arts"": 48, ""Economics"": 57, ""Mathematics"": 54, ""Marketing"": 54, ""Religion Studies"": 50, ""Data Processing"": 55}, ""Term_3"": {""English"": 50, ""Literature in English"": 34, ""History"": 41, ""Government"": 49, ""Fine Arts"": 33, ""Economics"": 57, ""Mathematics"": 57, ""Marketing"": 50, ""Religion Studies"": 55, ""Data Processing"": 65}, ""Term_4"": {""English"": 53, ""Literature in English"": 31, ""History"": 41, ""Government"": 45, ""Fine Arts"": 45, ""Economics"": 48, ""Mathematics"": 55, ""Marketing"": 55, ""Religion Studies"": 50, ""Data Processing"": 67}, ""Term_5"": {""English"": 39, ""Literature in English"": 41, ""History"": 37, ""Government"": 34, ""Fine Arts"": 45, ""Economics"": 50, ""Mathematics"": 58, ""Marketing"": 41, ""Religion Studies"": 61, ""Data Processing"": 64}, ""Term_6"": {""English"": 43, ""Literature in English"": 36, ""History"": 36, ""Government"": 47, ""Fine Arts"": 41, ""Economics"": 45, ""Mathematics"": 44, ""Marketing"": 42, ""Religion Studies"": 60, ""Data Processing"": 51}, ""Term_7"": {""English"": 58, ""Literature in English"": 49, ""History"": 32, ""Government"": 47, ""Fine Arts"": 35, ""Economics"": 59, ""Mathematics"": 56, ""Marketing"": 55, ""Religion Studies"": 70, ""Data Processing"": 53}, ""Term_8"": {""English"": 60, ""Literature in English"": 33, ""History"": 30, ""Government"": 41, ""Fine Arts"": 45, ""Economics"": 54, ""Mathematics"": 52, ""Marketing"": 59, ""Religion Studies"": 60, ""Data Processing"": 53}}",74.96
