result_id,student_id,exam_type,department,subject_scores,pass_or_fail
483,483,WASSCE,Commercial,"{'Financial Accounting': 48, 'Commerce': 55, 'Economics': 47, 'English Language': 61, 'Mathematics': 48, 'Geography': 41, 'Biology': 50, 'Yoruba Language': 57, 'Further Mathematics': 57, 'Religious and Moral Instructions': 60}",Fail
484,484,WASSCE,Commercial,"{'Financial Accounting': 57, 'Commerce': 49, 'Economics': 62, 'English Language': 55, 'Mathematics': 49, 'Geography': 68, 'Agricultural Science': 60, 'Yoruba Language': 60, 'Religious and Moral Instructions': 70, 'Civic Education': 56}",Fail
485,485,WASSCE,Commercial,"{'Financial Accounting': 77, 'Commerce': 47, 'Economics': 49, 'English Language': 54, 'Mathematics': 74, 'Government': 43, 'Biology': 70, 'Yoruba Language': 69, 'Further Mathematics': 60, 'Religious and Moral Instructions': 49}",Fail
486,486,WASSCE,Commercial,"{'Financial Accounting': 65, 'Commerce': 54, 'Economics': 65, 'English Language': 67, 'Mathematics': 71, 'Agricultural Science': 52, 'Biology': 39, 'Yoruba Language': 57, 'Religious and Moral Instructions': 64}",Pass
487,487,WASSCE,Commercial,"{'Financial Accounting': 56, 'Commerce': 57, 'Economics': 56, 'English Language': 49, 'Mathematics': 55, 'Geography': 57, 'Agricultural Science': 73, 'Biology': 49}",Fail
488,488,WASSCE,Commercial,"{'Financial Accounting': 53, 'Commerce': 63, 'Economics': 56, 'English Language': 50, 'Mathematics': 63, 'Agricultural Science': 59, 'Yoruba Language': 70, 'Religious and Moral Instructions': 54, 'Civic Education': 42}",Pass
489,489,WASSCE,Commercial,"{'Financial Accounting': 53, 'Commerce': 54, 'Economics': 56, 'English Language': 51, 'Mathematics': 54, 'Government': 63, 'Biology': 66, 'Further Mathematics': 59, 'Civic Education': 57}",Pass
490,490,WASSCE,Commercial,"{'Financial Accounting': 71, 'Commerce': 54, 'Economics': 58, 'English Language': 50, 'Mathematics': 62, 'Geography': 57, 'Agricultural Science': 52, 'Civic Education': 57}",Pass
491,491,WASSCE,Commercial,"{'Financial Accounting': 68, 'Commerce': 61, 'Economics': 51, 'English Language': 47, 'Mathematics': 46, 'Government': 78, 'Yoruba Language': 58, 'Further Mathematics': 54, 'Religious and Moral Instructions': 52}",Fail
492,492,WASSCE,Commercial,"{'Financial Accounting': 52, 'Commerce': 63, 'Economics': 61, 'English Language': 54, 'Mathematics': 70, 'Government': 62, 'Agricultural Science': 52, 'Biology': 42}",Pass
493,493,WASSCE,Commercial,"{'Financial Accounting': 51, 'Commerce': 59, 'Economics': 58, 'English Language': 58, 'Mathematics': 49, 'Geography': 48, 'Government': 49, 'Further Mathematics': 62, 'Civic Education': 56}",Fail
494,494,WASSCE,Commercial,"{'Financial Accounting': 45, 'Commerce': 65, 'Economics': 65, 'English Language': 45, 'Mathematics': 59, 'Geography': 51, 'Yoruba Language': 69, 'Further Mathematics': 41, 'Civic Education': 53}",Fail
495,495,WASSCE,Commercial,"{'Financial Accounting': 45, 'Commerce': 62, 'Economics': 62, 'English Language': 58, 'Mathematics': 56, 'Geography': 56, 'Further Mathematics': 55, 'Religious and Moral Instructions': 62}",Fail
496,496,WASSCE,Commercial,"{'Financial Accounting': 57, 'Commerce': 71, 'Economics': 53, 'English Language': 52, 'Mathematics': 56, 'Agricultural Science': 43, 'Yoruba Language': 76, 'Religious and Moral Instructions': 73, 'Civic Education': 53}",Pass
497,497,WASSCE,Commercial,"{'Financial Accounting': 59, 'Commerce': 45, 'Economics': 52, 'English Language': 55, 'Mathematics': 61, 'Government': 49, 'Further Mathematics': 60, 'Civic Education': 60}",Fail
498,498,WASSCE,Commercial,"{'Financial Accounting': 59, 'Commerce': 45, 'Economics': 60, 'English Language': 60, 'Mathematics': 62, 'Geography': 51, 'Government': 63, 'Biology': 51, 'Yoruba Language': 54, 'Further Mathematics': 45}",Fail
499,499,WASSCE,Commercial,"{'Financial Accounting': 63, 'Commerce': 59, 'Economics': 56, 'English Language': 65, 'Mathematics': 55, 'Geography': 57, 'Agricultural Science': 47, 'Biology': 56, 'Yoruba Language': 70, 'Civic Education': 51}",Pass
500,500,WASSCE,Commercial,"{'Financial Accounting': 72, 'Commerce': 67, 'Economics': 58, 'English Language': 48, 'Mathematics': 48, 'Government': 76, 'Further Mathematics': 44, 'Religious and Moral Instructions': 53, 'Civic Education': 61}",Fail
